ads_listened_per_week,age,engagement_offline_interaction,engagement_score,is_ad_heavy,is_premium_like,listening_time,low_activity,offline_listening,skip_rate,songs_played_per_day,age_group_adult,age_group_senior,age_group_teen,age_group_young_adult,country_AU,country_CA,country_DE,country_FR,country_IN,country_PK,country_UK,country_US,device_type_Desktop,device_type_Mobile,device_type_Web,gender_Female,gender_Male,gender_Other,skip_rate_bucket_low_skip,skip_rate_bucket_medium_skip,subscription_type_Family,subscription_type_Free,subscription_type_Premium,subscription_type_Student,is_churned
2.2072335466856625,-0.3659564303134208,-1.3233113989499135,-0.8174448518833114,1.7217203925172955,-1.7217203925172955,-0.8102365236071472,-0.5758106657310548,-1.7217203925172955,-1.0953099197685507,-0.2153843290920108,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
2.3541076727871255,-1.0724170835178684,-1.3233113989499135,-0.7891768660281717,1.7217203925172955,-1.7217203925172955,-0.48884753333057956,-0.5758106657310548,-1.7217203925172955,1.497105506173767,-0.9184218388786555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.5099377861913971,-0.051973917778110786,-0.32697984381432693,-1.043588738724428,-0.5808144018889839,0.5808144018889839,-1.5482408716496356,1.7366819677269967,0.5808144018889839,-1.0953099197685507,1.260994441459943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,1.2039561323631292,-0.5188721281928378,-1.3025234891575066,-0.5808144018889839,0.5808144018889839,-1.2982716569900832,1.7366819677269967,0.5808144018889839,1.7275424329241948,-0.10992870262401411,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,-0.051973917778110786,-0.2121796562167027,-0.8886801762382632,-0.5808144018889839,0.5808144018889839,-0.47694423739441044,-0.5758106657310548,0.5808144018889839,0.8057947259224821,-1.30509246926131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
-0.5099377861913971,-0.9939214553840408,0.8754892744527598,0.5789936493605835,-0.5808144018889839,0.5808144018889839,0.9038380912012133,-0.5758106657310548,0.5808144018889839,-0.2311714444544448,-0.8832699633893232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.5099377861913971,-0.13046954591193827,1.0372150861778804,0.7972225001622611,-0.5808144018889839,0.5808144018889839,0.320576590328924,-0.5758106657310548,0.5808144018889839,-0.4039991395172659,1.5070575698852686,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.5099377861913971,1.5964342730322667,-0.2012862077585339,-0.8739808235935905,-0.5808144018889839,0.5808144018889839,-0.4055244617773954,-0.5758106657310548,0.5808144018889839,0.6329670308596608,-1.4808518467079712,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,-0.2874608021795933,0.34003438485508153,-0.14353606909678387,-0.5808144018889839,0.5808144018889839,0.0706073756693714,-0.5758106657310548,0.5808144018889839,0.2873116407340185,-0.6372068349639975,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,-0.20896517404576578,1.5131749880424834,1.4394711387910324,-0.5808144018889839,0.5808144018889839,1.5109061839458409,-0.5758106657310548,0.5808144018889839,0.2873116407340185,0.030678799333314827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.5099377861913971,-0.3659564303134208,0.36936289993476656,-0.10396088889958847,-0.5808144018889839,0.5808144018889839,-0.19126513492635033,-0.5758106657310548,0.5808144018889839,1.7275424329241948,0.3470456787373049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.5099377861913971,0.8899736198278192,-1.050975187495695,-2.020530329878052,-0.5808144018889839,0.5808144018889839,-1.5958540553943124,1.7366819677269967,0.5808144018889839,0.8634039576100893,-1.5160037221973035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,0.5759911072925092,0.7045459294168814,0.3483268847826448,-0.5808144018889839,0.5808144018889839,-0.19126513492635033,-0.5758106657310548,0.5808144018889839,-1.1529191514561576,1.577361320863933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,0.4974954791586817,0.6609721355842066,0.2895294742039546,-0.5808144018889839,0.5808144018889839,-0.23887831867102702,-0.5758106657310548,0.5808144018889839,0.6905762625472679,1.6476650718425976,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,-0.4444520584472483,0.009879100815198367,-0.5890395261737837,-0.5808144018889839,0.5808144018889839,-0.25078161460719617,-0.5758106657310548,0.5808144018889839,1.6699332012365877,-0.98872558985732,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,-1.4648952241870057,-0.7141162428661696,-1.5659811173274076,-0.5808144018889839,0.5808144018889839,-1.3696914326070981,1.7366819677269967,0.5808144018889839,1.3242778111109457,-0.7426624614319943,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.179114663975424,-0.7584345709825583,-1.3233113989499135,1.7583340192370067,1.7217203925172955,-1.7217203925172955,1.653745735179871,-0.5758106657310548,-1.7217203925172955,0.17209317735880464,0.5931088071626306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2.0603594205842,1.5964342730322667,-1.3233113989499135,-1.5173601816565674,1.7217203925172955,-1.7217203925172955,-1.6553705350751582,1.7366819677269967,-1.7217203925172955,-0.0007345177040166852,0.17128630129064376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.004121655163722279,-0.3659564303134208,-1.3233113989499135,-0.7620395996072377,1.7217203925172955,-1.7217203925172955,-0.3698145739688879,-0.5758106657310548,-1.7217203925172955,-0.461608371204873,-1.30509246926131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.5099377861913971,-1.2294083397855233,-1.0208087148423048,-1.979824430246651,-0.5808144018889839,0.5808144018889839,-1.6196606472666508,1.7366819677269967,0.5808144018889839,0.517748567484447,-1.3402443447506422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,0.4974954791586817,0.3676869847873561,-0.1062223277679995,-0.5808144018889839,0.5808144018889839,-0.06032887962848947,-0.5758106657310548,0.5808144018889839,-0.461608371204873,-0.18023245360267856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,1.2039561323631292,-0.5498765584199334,-1.3443601082231131,-0.5808144018889839,0.5808144018889839,-0.9768826667135155,1.7366819677269967,0.5808144018889839,-0.7496545296429082,-1.3402443447506422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.5099377861913971,0.8899736198278192,1.809811969134155,1.8397458184998086,-0.5808144018889839,0.5808144018889839,1.6299391433075328,-0.5758106657310548,0.5808144018889839,-1.0953099197685507,0.8391719355879562,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,0.8899736198278192,0.39198775442480926,-0.07343146417603785,-0.5808144018889839,0.5808144018889839,-0.08413547150082781,-0.5758106657310548,0.5808144018889839,0.748185494234875,0.06583067482264705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,1.3609473886307841,-1.0752759571331485,-2.0533211934700137,-0.5808144018889839,0.5808144018889839,-1.6196606472666508,1.7366819677269967,0.5808144018889839,-1.4985745415818001,-1.6917630996439645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.5462999792290806,-1.0724170835178684,-1.3233113989499135,-1.0288893860797554,1.7217203925172955,-1.7217203925172955,-1.1316255138837148,1.7366819677269967,-1.7217203925172955,-0.6920452979553013,0.1009825503119793,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.5099377861913971,-1.2294083397855233,1.9120427931262003,1.9776935894728902,-0.5808144018889839,0.5808144018889839,1.4990028880096717,-0.5758106657310548,0.5808144018889839,-0.05834374939162379,1.717968822821262,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.5099377861913971,0.9684692479616467,0.5587413115921614,0.15158170323087325,-0.5808144018889839,0.5808144018889839,-0.4412343495859029,-0.5758106657310548,0.5808144018889839,-1.4985745415818001,1.6828169473319297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,0.3405042228910267,-0.356308358894012,-1.0831639189216233,-0.5808144018889839,0.5808144018889839,-1.2744650651177447,1.7366819677269967,0.5808144018889839,-1.383356078206586,0.31189380324797267,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,-1.6218864804546607,1.2659775037994239,1.1059089057003855,-0.5808144018889839,0.5808144018889839,1.2609369692862884,-0.5758106657310548,0.5808144018889839,1.1514501160481245,-0.2153843290920108,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
-0.5099377861913971,1.0469648760954742,-0.12838389884617402,-0.7756082328177049,-0.5808144018889839,0.5808144018889839,-0.3817178699050571,-0.5758106657310548,0.5808144018889839,1.3818870427985528,-1.1996368427933133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,0.6544867354263367,0.9819098863133316,0.722595017504693,-0.5808144018889839,0.5808144018889839,1.2014204896054426,-0.5758106657310548,0.5808144018889839,0.517748567484447,-1.2699405937719779,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.5099377861913971,-1.2294083397855233,-0.5448488129777016,-1.3375757916178797,-0.5808144018889839,0.5808144018889839,-1.2506584732454065,1.7366819677269967,0.5808144018889839,1.2090593477357314,-0.391143706538672,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,-0.051973917778110786,0.22691011240486778,-0.2961831927145376,-0.5808144018889839,0.5808144018889839,-0.7626233398624706,-0.5758106657310548,0.5808144018889839,0.575357799172054,1.3664500679279397,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,0.10501733848954421,1.7117709330106365,1.7074516446977555,-0.5808144018889839,0.5808144018889839,1.5942292554990252,-0.5758106657310548,0.5808144018889839,1.0362316526729103,0.663412558141295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,-1.5433908523208333,0.8897345532057501,0.5982158797420789,-0.5808144018889839,0.5808144018889839,1.2014204896054426,-0.5758106657310548,0.5808144018889839,0.517748567484447,-1.6566112241546322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,1.4394430167646117,1.477142812373156,1.3908502031201924,-0.5808144018889839,0.5808144018889839,1.2014204896054426,-0.5758106657310548,0.5808144018889839,1.6123239695489806,0.8743238110772884,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.5099377861913971,1.5964342730322667,-0.8356200910534363,-1.7299354352872172,-0.5808144018889839,0.5808144018889839,-1.5244342797772974,1.7366819677269967,0.5808144018889839,-1.2681376148313717,-0.9535737143679877,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,1.674929901166094,1.2332971584249177,1.061810847766368,-0.5808144018889839,0.5808144018889839,0.9990644586905667,-0.5758106657310548,0.5808144018889839,-0.05834374939162379,0.3470456787373049,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1.1056776009246925,0.9684692479616467,-1.3233113989499135,0.46592170594002547,1.7217203925172955,-1.7217203925172955,1.0347743464990742,-0.5758106657310548,-1.7217203925172955,1.497105506173767,-1.5160037221973035,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.5099377861913971,0.5759911072925092,0.5905836993929624,0.19454904173068555,-0.5808144018889839,0.5808144018889839,-0.3579112780327187,-0.5758106657310548,0.5808144018889839,0.3449208724216256,1.6828169473319297,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,1.4394430167646117,0.7564992989866092,0.4184314897033908,-0.5808144018889839,0.5808144018889839,0.24915681471190895,-0.5758106657310548,0.5808144018889839,0.4601393357968398,0.5931088071626306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
2.6478559249900506,0.026521710355716717,-1.3233113989499135,-1.7774256515238516,1.7217203925172955,-1.7217203925172955,-1.34588484073476,1.7366819677269967,-1.7217203925172955,-1.7290114683322282,-1.6566112241546322,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.591618159569573,1.517938644898439,-1.3233113989499135,1.2913468929101009,1.7217203925172955,-1.7217203925172955,0.80861172371186,-0.5758106657310548,-1.7217203925172955,-0.2311714444544448,1.6125131963532653,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.5099377861913971,0.6544867354263367,0.3425482575761975,-0.140143910794167,-0.5808144018889839,0.5808144018889839,-0.39362116584122625,-0.5758106657310548,0.5808144018889839,0.11448394567119752,0.7337163091199594,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,0.26200859475719923,1.0489464922097547,0.8130525722411397,-0.5808144018889839,0.5808144018889839,1.4632930002011644,-0.5758106657310548,0.5808144018889839,1.6699332012365877,-1.6917630996439645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.371306970417379,-1.4648952241870057,-1.3233113989499135,-0.1503203857020173,1.7217203925172955,-1.7217203925172955,-0.5602673089475946,-0.5758106657310548,-1.7217203925172955,-1.0953099197685507,1.120386939502614,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.5099377861913971,0.8114779916939917,0.928280601596193,0.6502289737155353,-0.5808144018889839,0.5808144018889839,0.5229326212437999,-0.5758106657310548,0.5808144018889839,-0.4039991395172659,0.45250130520530163,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.8853664117724984,-1.2294083397855233,-1.3233113989499135,-1.078641041184801,1.7217203925172955,-1.7217203925172955,-1.1316255138837148,1.7366819677269967,-1.7217203925172955,0.6905762625472679,0.030678799333314827,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.5099377861913971,-1.6218864804546607,0.1741187852614346,-0.36741851706948947,-0.5808144018889839,0.5808144018889839,-0.7031068601816246,-0.5758106657310548,0.5808144018889839,1.3242778111109457,1.0149313130346174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.5099377861913971,-0.9939214553840408,1.1344181647276939,0.9283859545301091,-0.5808144018889839,0.5808144018889839,1.2847435611586266,-0.5758106657310548,0.5808144018889839,-0.7496545296429082,-0.9535737143679877,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,0.8899736198278192,0.34757600301842917,-0.13335959418893356,-0.5808144018889839,0.5808144018889839,0.17773703909489394,-0.5758106657310548,0.5808144018889839,1.497105506173767,-0.848118087899991,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
2.280670609736394,1.674929901166094,-1.3233113989499135,-1.6530465137612373,1.7217203925172955,-1.7217203925172955,-1.5363375757134665,1.7366819677269967,-1.7217203925172955,-0.5768268345800871,-0.6372068349639975,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.5099377861913971,0.5759911072925092,-0.25994323791790397,-0.9531311839879814,-0.5808144018889839,0.5808144018889839,-1.1792386976283915,1.7366819677269967,0.5808144018889839,1.2090593477357314,0.5931088071626306,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
-0.5099377861913971,0.5759911072925092,0.4280199300941367,-0.02481052850519765,-0.5808144018889839,0.5808144018889839,0.08251067160554057,-0.5758106657310548,0.5808144018889839,0.575357799172054,-0.28568808007067525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.5099377861913971,-1.3079039679193507,-0.28927175299758906,-0.9927063641851768,-0.5808144018889839,0.5808144018889839,-0.9173661870326697,1.7366819677269967,0.5808144018889839,1.497105506173767,-0.28568808007067525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
