ads_listened_per_week,age,listening_time,offline_listening,skip_rate,songs_played_per_day,country_AU,country_CA,country_DE,country_FR,country_IN,country_PK,country_UK,country_US,device_type_Desktop,device_type_Mobile,device_type_Web,gender_Female,gender_Male,gender_Other,subscription_type_Family,subscription_type_Free,subscription_type_Premium,subscription_type_Student,is_churned
2.2072335466856625,-0.3659564303134208,-0.8102365236071472,-1.7217203925172955,-1.0953099197685507,-0.2153843290920108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2.3541076727871255,-1.0724170835178684,-0.48884753333057956,-1.7217203925172955,1.497105506173767,-0.9184218388786555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.5099377861913971,-0.051973917778110786,-1.5482408716496356,0.5808144018889839,-1.0953099197685507,1.260994441459943,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,1.2039561323631292,-1.2982716569900832,0.5808144018889839,1.7275424329241948,-0.10992870262401411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,-0.051973917778110786,-0.47694423739441044,0.5808144018889839,0.8057947259224821,-1.30509246926131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
-0.5099377861913971,-0.9939214553840408,0.9038380912012133,0.5808144018889839,-0.2311714444544448,-0.8832699633893232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.5099377861913971,-0.13046954591193827,0.320576590328924,0.5808144018889839,-0.4039991395172659,1.5070575698852686,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5099377861913971,1.5964342730322667,-0.4055244617773954,0.5808144018889839,0.6329670308596608,-1.4808518467079712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,-0.2874608021795933,0.0706073756693714,0.5808144018889839,0.2873116407340185,-0.6372068349639975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,-0.20896517404576578,1.5109061839458409,0.5808144018889839,0.2873116407340185,0.030678799333314827,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.5099377861913971,-0.3659564303134208,-0.19126513492635033,0.5808144018889839,1.7275424329241948,0.3470456787373049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5099377861913971,0.8899736198278192,-1.5958540553943124,0.5808144018889839,0.8634039576100893,-1.5160037221973035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,0.5759911072925092,-0.19126513492635033,0.5808144018889839,-1.1529191514561576,1.577361320863933,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,0.4974954791586817,-0.23887831867102702,0.5808144018889839,0.6905762625472679,1.6476650718425976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,-0.4444520584472483,-0.25078161460719617,0.5808144018889839,1.6699332012365877,-0.98872558985732,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,-1.4648952241870057,-1.3696914326070981,0.5808144018889839,1.3242778111109457,-0.7426624614319943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.179114663975424,-0.7584345709825583,1.653745735179871,-1.7217203925172955,0.17209317735880464,0.5931088071626306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2.0603594205842,1.5964342730322667,-1.6553705350751582,-1.7217203925172955,-0.0007345177040166852,0.17128630129064376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.004121655163722279,-0.3659564303134208,-0.3698145739688879,-1.7217203925172955,-0.461608371204873,-1.30509246926131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.5099377861913971,-1.2294083397855233,-1.6196606472666508,0.5808144018889839,0.517748567484447,-1.3402443447506422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,0.4974954791586817,-0.06032887962848947,0.5808144018889839,-0.461608371204873,-0.18023245360267856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,1.2039561323631292,-0.9768826667135155,0.5808144018889839,-0.7496545296429082,-1.3402443447506422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.5099377861913971,0.8899736198278192,1.6299391433075328,0.5808144018889839,-1.0953099197685507,0.8391719355879562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,0.8899736198278192,-0.08413547150082781,0.5808144018889839,0.748185494234875,0.06583067482264705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,1.3609473886307841,-1.6196606472666508,0.5808144018889839,-1.4985745415818001,-1.6917630996439645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.5462999792290806,-1.0724170835178684,-1.1316255138837148,-1.7217203925172955,-0.6920452979553013,0.1009825503119793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.5099377861913971,-1.2294083397855233,1.4990028880096717,0.5808144018889839,-0.05834374939162379,1.717968822821262,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.5099377861913971,0.9684692479616467,-0.4412343495859029,0.5808144018889839,-1.4985745415818001,1.6828169473319297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,0.3405042228910267,-1.2744650651177447,0.5808144018889839,-1.383356078206586,0.31189380324797267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,-1.6218864804546607,1.2609369692862884,0.5808144018889839,1.1514501160481245,-0.2153843290920108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.5099377861913971,1.0469648760954742,-0.3817178699050571,0.5808144018889839,1.3818870427985528,-1.1996368427933133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,0.6544867354263367,1.2014204896054426,0.5808144018889839,0.517748567484447,-1.2699405937719779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5099377861913971,-1.2294083397855233,-1.2506584732454065,0.5808144018889839,1.2090593477357314,-0.391143706538672,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,-0.051973917778110786,-0.7626233398624706,0.5808144018889839,0.575357799172054,1.3664500679279397,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,0.10501733848954421,1.5942292554990252,0.5808144018889839,1.0362316526729103,0.663412558141295,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,-1.5433908523208333,1.2014204896054426,0.5808144018889839,0.517748567484447,-1.6566112241546322,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,1.4394430167646117,1.2014204896054426,0.5808144018889839,1.6123239695489806,0.8743238110772884,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5099377861913971,1.5964342730322667,-1.5244342797772974,0.5808144018889839,-1.2681376148313717,-0.9535737143679877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,1.674929901166094,0.9990644586905667,0.5808144018889839,-0.05834374939162379,0.3470456787373049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1.1056776009246925,0.9684692479616467,1.0347743464990742,-1.7217203925172955,1.497105506173767,-1.5160037221973035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.5099377861913971,0.5759911072925092,-0.3579112780327187,0.5808144018889839,0.3449208724216256,1.6828169473319297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,1.4394430167646117,0.24915681471190895,0.5808144018889839,0.4601393357968398,0.5931088071626306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
2.6478559249900506,0.026521710355716717,-1.34588484073476,-1.7217203925172955,-1.7290114683322282,-1.6566112241546322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.591618159569573,1.517938644898439,0.80861172371186,-1.7217203925172955,-0.2311714444544448,1.6125131963532653,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.5099377861913971,0.6544867354263367,-0.39362116584122625,0.5808144018889839,0.11448394567119752,0.7337163091199594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,0.26200859475719923,1.4632930002011644,0.5808144018889839,1.6699332012365877,-1.6917630996439645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.371306970417379,-1.4648952241870057,-0.5602673089475946,-1.7217203925172955,-1.0953099197685507,1.120386939502614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.5099377861913971,0.8114779916939917,0.5229326212437999,0.5808144018889839,-0.4039991395172659,0.45250130520530163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.8853664117724984,-1.2294083397855233,-1.1316255138837148,-1.7217203925172955,0.6905762625472679,0.030678799333314827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.5099377861913971,-1.6218864804546607,-0.7031068601816246,0.5808144018889839,1.3242778111109457,1.0149313130346174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.5099377861913971,-0.9939214553840408,1.2847435611586266,0.5808144018889839,-0.7496545296429082,-0.9535737143679877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,0.8899736198278192,0.17773703909489394,0.5808144018889839,1.497105506173767,-0.848118087899991,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
2.280670609736394,1.674929901166094,-1.5363375757134665,-1.7217203925172955,-0.5768268345800871,-0.6372068349639975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.5099377861913971,0.5759911072925092,-1.1792386976283915,0.5808144018889839,1.2090593477357314,0.5931088071626306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.5099377861913971,0.5759911072925092,0.08251067160554057,0.5808144018889839,0.575357799172054,-0.28568808007067525,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.5099377861913971,-1.3079039679193507,-0.9173661870326697,0.5808144018889839,1.497105506173767,-0.28568808007067525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.5181810965188417,0.5759911072925092,-0.024618991819981957,-1.7217203925172955,1.0938408843605174,-0.6372068349639975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.811929348721767,0.5759911072925092,0.02299419192469472,-1.7217203925172955,-0.9224822247057294,0.030678799333314827,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.5099377861913971,-1.2294083397855233,-0.655493676436948,0.5808144018889839,-0.7496545296429082,-0.250536204581343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.2244328443159163,1.4394430167646117,0.320576590328924,-1.7217203925172955,-0.5192176028924801,-0.35599183104933974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.5099377861913971,1.0469648760954742,1.3204534489671342,0.5808144018889839,0.3449208724216256,1.0852350640132817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.5099377861913971,-1.2294083397855233,-0.2745882064795345,0.5808144018889839,0.2873116407340185,0.6985644336306273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,-0.3659564303134208,-1.6077573513304815,0.5808144018889839,0.11448394567119752,0.6282606826519628,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.5099377861913971,1.674929901166094,0.5586425090523074,0.5808144018889839,-1.440965309894193,-1.2347887182826456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,0.26200859475719923,0.8205150196480291,0.5808144018889839,0.17209317735880464,0.1009825503119793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,-0.9939214553840408,-0.512654125202918,0.5808144018889839,-0.6344360662676942,1.1555388149919463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,0.26200859475719923,-0.869753003287993,0.5808144018889839,0.9786224209853032,-1.5511555976866356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,-0.6014433147149033,-0.3579112780327187,0.5808144018889839,0.748185494234875,0.8040200600986239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1.840048231432006,-1.1509127116516957,-1.6791771269474967,-1.7217203925172955,-0.346389907829659,-0.707510585942662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.5099377861913971,0.7329823635601642,-1.4649178000964516,0.5808144018889839,1.3242778111109457,0.7688681846092917,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5099377861913971,-0.2874608021795933,1.4632930002011644,0.5808144018889839,-0.0007345177040166852,1.2961463169492753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,0.5759911072925092,0.320576590328924,0.5808144018889839,1.6699332012365877,0.663412558141295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
2.0603594205842,-0.4444520584472483,0.15393044722255558,-1.7217203925172955,1.497105506173767,-1.6214593486653002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1.6197370422798119,1.0469648760954742,-0.5840739008199329,-1.7217203925172955,-1.5561837732694073,-1.3753962202399745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.5099377861913971,-1.3079039679193507,0.5705458049884765,0.5808144018889839,0.8634039576100893,1.0149313130346174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.5099377861913971,-1.3863995960531783,1.5466160717543485,0.5808144018889839,-0.4039991395172659,-0.4262955820280042,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,-1.3079039679193507,-0.34600798209654954,0.5808144018889839,0.748185494234875,1.120386939502614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.9588034748232297,0.4974954791586817,0.9871611627543975,-1.7217203925172955,0.40253010410923273,-0.49659933300666864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.5099377861913971,0.9684692479616467,-0.655493676436948,0.5808144018889839,-0.8648729930181225,-1.2347887182826456,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,1.1254605042293018,0.8324183155841983,0.5808144018889839,0.4601393357968398,-0.03962495164534964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.5462999792290806,0.4189998510248542,0.4872227334352924,-1.7217203925172955,-0.7496545296429082,1.0500831885239497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.5099377861913971,0.26200859475719923,0.2253502228395706,0.5808144018889839,-0.461608371204873,1.2258425659706107,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,1.517938644898439,0.6657721724778299,0.5808144018889839,-0.2887806761420519,-1.5160037221973035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2.721292988040782,0.9684692479616467,-0.8221398195433164,-1.7217203925172955,0.8634039576100893,-1.5160037221973035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.5099377861913971,-0.20896517404576578,-0.726913452053963,0.5808144018889839,0.575357799172054,-1.7269149751332968,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,1.0469648760954742,0.80861172371186,0.5808144018889839,-1.5561837732694073,1.6476650718425976,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.5099377861913971,-0.2874608021795933,0.4991260293714615,0.5808144018889839,-1.3257468465189788,0.663412558141295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.5099377861913971,0.7329823635601642,0.7252886521586758,0.5808144018889839,-1.613793004957014,-1.30509246926131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.5099377861913971,-1.4648952241870057,-1.572047463521974,0.5808144018889839,-0.05834374939162379,-0.18023245360267856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.5099377861913971,-0.6014433147149033,1.5347127758181793,0.5808144018889839,-1.613793004957014,-1.30509246926131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.6650552226203044,-0.8369301991163858,-1.357788136670929,-1.7217203925172955,1.1514501160481245,-1.2347887182826456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.5099377861913971,-0.9939214553840408,1.1538073058607659,0.5808144018889839,-1.0377006880809436,1.436753818906604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.5099377861913971,0.7329823635601642,1.022871050562905,0.5808144018889839,1.497105506173767,0.38219755422663715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5099377861913971,-0.3659564303134208,0.0706073756693714,0.5808144018889839,-1.383356078206586,0.9094756865666206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
